"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.177867200E1,2.180479159E-1,-1.830704749E-2,-3.019624954E-1,3.729093593E-1
6.178872000E1,1.861996123E-1,2.338535428E-2,-3.029705554E-1,3.563822777E-1
6.179876800E1,1.722996113E-1,1.575684285E-1,-3.731026447E-1,4.401369664E-1
6.180881600E1,1.529052740E-1,2.464367509E-1,-4.129291999E-1,5.046004550E-1
6.181886400E1,1.731497964E-1,2.695338374E-1,-4.212649906E-1,5.292386360E-1
6.182891200E1,2.309436759E-1,2.569009280E-1,-4.102885973E-1,5.363485820E-1
6.183896000E1,2.680737877E-1,1.775594741E-1,-3.118682635E-1,4.479427824E-1
6.184900800E1,2.216699919E-1,1.809362411E-2,-1.624695647E-1,2.754293448E-1
6.185905600E1,1.400057316E-1,-2.015324736E-1,-3.794550598E-2,2.483078819E-1
6.186910400E1,1.760011911E-3,-4.123643589E-1,-1.555476308E-2,4.126613779E-1
6.187915200E1,-1.348788929E-1,-5.522613323E-1,2.877297878E-2,5.692212041E-1
6.188920000E1,-2.513098204E-1,-6.295849121E-1,5.759916723E-2,6.803318686E-1
6.189924800E1,-3.516240674E-1,-5.918908364E-1,2.603063464E-2,6.889498101E-1
6.190929600E1,-4.302088916E-1,-4.459343934E-1,2.527517438E-2,6.201419258E-1
6.191934400E1,-4.783212438E-1,-2.086269003E-1,3.450383484E-2,5.229788815E-1
6.192939200E1,-4.689814863E-1,3.783616304E-2,1.880441165E-1,5.066910296E-1
6.193943900E1,-4.439331838E-1,2.851418102E-1,4.208936924E-1,6.749326069E-1
6.194948700E1,-3.998828924E-1,6.017644447E-1,5.668787867E-1,9.183563215E-1
6.195953500E1,-4.103099397E-1,6.474206740E-1,6.502910721E-1,1.005179712E0
6.196958300E1,-4.622212279E-1,5.341899276E-1,6.617902064E-1,9.679739767E-1
6.197963100E1,-4.719553801E-1,4.492637980E-1,5.755215561E-1,8.693704059E-1
6.198967900E1,-4.324480829E-1,4.184478021E-1,4.490053511E-1,7.508100377E-1
6.199972700E1,-3.159864575E-1,4.780975878E-1,3.204654247E-1,6.565994465E-1
6.200977500E1,-2.017988508E-1,4.396065366E-1,2.247804183E-1,5.333881510E-1
6.201982300E1,-1.737979603E-1,4.215655375E-1,1.376376092E-1,4.763059362E-1
6.202987100E1,-1.273146424E-1,4.676755106E-1,9.620950162E-2,4.941514643E-1
6.203991900E1,2.915509433E-2,2.993645775E-1,2.783619636E-1,4.098225867E-1
6.204996700E1,1.268211374E-1,-4.997264385E-2,5.333824271E-1,5.505249127E-1
6.206001500E1,-2.352346551E-1,-4.231781995E-1,6.150306076E-1,7.827373632E-1
6.207006300E1,-7.221688476E-1,-7.423578215E-1,6.024438912E-1,1.198149248E0
6.208011100E1,-9.797995082E-1,-9.321701360E-1,5.767944950E-1,1.470251723E0
6.209015900E1,-1.052641197E0,-1.057860129E0,5.375088072E-1,1.586202150E0
6.210020700E1,-9.738961592E-1,-1.185789022E0,4.385253865E-1,1.595892806E0
6.211025500E1,-7.658308840E-1,-1.335409330E0,2.875917935E-1,1.566053659E0
6.212030300E1,-5.190608418E-1,-1.509095609E0,1.496267402E-1,1.602866768E0
6.213035100E1,-2.650244647E-1,-1.641246775E0,2.641830504E-2,1.662716714E0
6.214039900E1,1.427100688E-2,-1.562160845E0,-1.170671046E-1,1.566606164E0
6.215044700E1,2.577370799E-1,-1.320563250E0,-2.128573608E-1,1.362212889E0
6.216049500E1,4.301963201E-1,-1.118032072E0,-3.316189885E-1,1.242994666E0
6.217054300E1,5.262526247E-1,-9.384231484E-1,-4.718141699E-1,1.174814216E0
6.218059100E1,5.680868214E-1,-8.639366376E-1,-5.635780334E-1,1.177594731E0
6.219063900E1,5.345638570E-1,-7.737632167E-1,-7.579084915E-1,1.207846561E0
6.220068700E1,4.603033412E-1,-6.172086954E-1,-1.000831650E0,1.262731061E0
6.221073500E1,2.697080845E-1,-3.431654853E-1,-1.042314137E0,1.130010514E0
6.222078300E1,6.096190095E-2,-4.764603674E-2,-1.033838013E0,1.036729249E0
6.223083100E1,-1.163648540E-1,2.227192748E-1,-1.008642946E0,1.039473543E0
6.224087900E1,-2.356258339E-1,5.758887613E-1,-8.727653486E-1,1.071861350E0
6.225092700E1,-2.638772410E-1,8.998771334E-1,-7.424490380E-1,1.196093904E0
6.226097500E1,-2.177503109E-1,1.068121408E0,-5.725616956E-1,1.231310455E0
6.227102300E1,-1.144522389E-1,1.131212865E0,-3.601656801E-1,1.192669769E0
6.228107100E1,-3.271166325E-2,1.098506464E0,-9.130076408E-2,1.102779368E0
6.229111900E1,3.814051062E-2,9.367894363E-1,2.476196426E-1,9.697136866E-1
6.230116700E1,9.064499885E-2,8.860671794E-1,6.011475635E-1,1.074574314E0
6.231121500E1,1.410196388E-1,7.098987579E-1,9.801137960E-1,1.218386572E0
6.232126300E1,1.752618107E-1,4.624036610E-1,1.348902950E0,1.436688211E0
6.233131100E1,2.088520181E-1,3.531536990E-1,1.475961192E0,1.531926284E0
6.234135900E1,2.447884208E-1,3.113297349E-1,1.427605888E0,1.481521564E0
6.235140700E1,3.069153795E-1,3.278463650E-1,1.162194922E0,1.245944351E0
6.236145500E1,3.513220587E-1,4.438790971E-1,7.448469812E-1,9.355495001E-1
6.237150300E1,3.402968413E-1,5.430028510E-1,2.744975388E-1,6.971391075E-1
6.238155100E1,2.775760978E-1,4.873057830E-1,-1.060217142E-1,5.707504009E-1
6.239159900E1,1.667929959E-1,4.008967996E-1,-3.874990743E-1,5.819739513E-1
6.240164700E1,5.737726539E-2,3.271341741E-1,-5.319182843E-1,6.270932782E-1
6.241169500E1,1.109158223E-2,2.360784084E-1,-6.083472401E-1,6.526426301E-1
6.242174300E1,5.230334401E-3,1.447074777E-1,-6.250030339E-1,6.415577939E-1
6.243179100E1,2.119323770E-2,7.162371397E-2,-6.038963395E-1,6.084980679E-1
6.244183900E1,4.866871476E-2,1.159502864E-2,-5.336613393E-1,5.360014119E-1
6.245188700E1,7.361995339E-2,-2.152418554E-2,-4.261240268E-1,4.329721403E-1
6.246193500E1,9.623172104E-2,-2.409754515E-2,-3.078254986E-1,3.234157903E-1
6.247198300E1,1.431415933E-1,1.229669452E-3,-1.926955765E-1,2.400471059E-1
6.248203100E1,1.891021702E-1,3.542944908E-2,-6.183722913E-2,2.020859212E-1
6.249207900E1,2.300741950E-1,5.522578239E-2,4.896458387E-2,2.416227487E-1
6.250212700E1,2.619157925E-1,7.205056071E-2,1.141294634E-1,2.946467378E-1
6.251217500E1,2.608504298E-1,1.033425200E-1,1.212782693E-1,3.056649175E-1
6.252222300E1,2.380986214E-1,1.553219283E-1,9.390511394E-2,2.993894209E-1
6.253227100E1,1.995865202E-1,1.961530352E-1,7.675639987E-2,2.901763898E-1
6.254231900E1,1.579593149E-1,2.038608348E-1,8.236680329E-2,2.707298938E-1
6.255236700E1,1.440850416E-1,1.976604474E-1,9.514940143E-2,2.624567779E-1
6.256241500E1,1.366602471E-1,2.303639245E-1,6.540344596E-2,2.757193711E-1
6.257246300E1,1.413710564E-1,2.677095062E-1,-1.181137562E-4,3.027443959E-1
6.258251100E1,1.385342798E-1,2.776053339E-1,-1.109286976E-1,3.294869406E-1
6.259255900E1,1.307530975E-1,2.600338662E-1,-2.351755983E-1,3.741945297E-1
6.260260700E1,1.147966307E-1,2.421507418E-1,-3.115279555E-1,4.109317647E-1
6.261265500E1,8.934311628E-2,2.280414104E-1,-3.167290539E-1,4.003777852E-1
6.262270300E1,5.316493124E-2,2.087169474E-1,-3.151280862E-1,3.817001242E-1
6.263275100E1,1.334685445E-2,1.722449398E-1,-2.636480302E-1,3.152090443E-1
6.264279900E1,-2.923286458E-2,1.305852824E-1,-1.985252506E-1,2.394146016E-1
6.265284700E1,-7.136146635E-2,7.738906860E-2,-1.215647829E-1,1.608089651E-1
6.266289500E1,-9.216936797E-2,6.567534149E-2,-2.576984882E-2,1.160712194E-1
6.267294300E1,-1.005688933E-1,7.082264543E-2,5.222733021E-2,1.336324939E-1
6.268299100E1,-9.044794768E-2,5.715536356E-2,1.212180430E-1,1.616829637E-1
6.269303800E1,-8.365523726E-2,3.047802687E-2,1.452068299E-1,1.703294816E-1
6.270308700E1,-7.938998580E-2,-1.063666999E-2,1.578683907E-1,1.770263748E-1
6.271313500E1,-6.865274370E-2,-6.838494122E-2,1.502950770E-1,1.788248013E-1
6.272318200E1,-6.081981361E-2,-8.900865555E-2,1.449062830E-1,1.806084753E-1
6.273322967E1,-4.389037013E-2,-1.281499171E-1,1.439888549E-1,1.976905566E-1
6.274327767E1,-4.528229982E-2,-1.497425151E-1,1.377153772E-1,2.084198470E-1
6.275332567E1,-5.612479180E-2,-1.475509787E-1,1.564954644E-1,2.222883577E-1
6.276337367E1,-5.499277085E-2,-1.253853536E-1,1.616626489E-1,2.118501919E-1
6.277342167E1,-4.231571496E-2,-1.190288454E-1,1.507915056E-1,1.967144223E-1
6.278346967E1,-3.192725927E-2,-8.295737207E-2,1.078577399E-1,1.397661172E-1
6.279351767E1,-1.888884544E-2,-4.749167025E-2,9.785432339E-2,1.103979883E-1
6.280356567E1,6.102154255E-3,-1.712766409E-2,7.409006953E-2,7.628847598E-2
6.281361367E1,1.845235080E-2,-1.220080018E-2,6.846972585E-2,7.195451433E-2
6.282366167E1,3.420474976E-2,-1.071619213E-2,8.295327902E-2,9.036618936E-2
6.283370967E1,3.469474872E-2,-1.859122217E-2,1.050721264E-1,1.122029896E-1
6.284375767E1,3.563994884E-2,-1.928762555E-2,1.225389290E-1,1.290659040E-1
6.285380567E1,2.446212361E-2,-3.473889291E-2,1.409898180E-1,1.472525550E-1
6.286385367E1,5.191450417E-3,-2.789180338E-2,1.404922199E-1,1.433281819E-1
6.287390167E1,-2.393353075E-2,-2.132128716E-2,1.373990428E-1,1.410882991E-1
6.288394967E1,-3.941608071E-2,-2.557045877E-2,1.165192205E-1,1.256352041E-1
6.289399767E1,-7.571676493E-2,-2.950505018E-2,8.222997844E-2,1.156085889E-1
6.290404567E1,-9.322011262E-2,-3.029559374E-2,5.157478094E-2,1.107599676E-1
6.291409367E1,-1.067102239E-1,-2.170369506E-2,3.797649622E-2,1.153270849E-1
6.292414167E1,-1.313688093E-1,-6.682782769E-3,3.262921751E-2,1.355252356E-1
6.293418967E1,-1.474112302E-1,-1.814391017E-3,5.278047681E-2,1.565858919E-1
6.294423767E1,-1.651964137E-1,6.550050974E-3,9.435534954E-2,1.903567447E-1
6.295428567E1,-1.661050710E-1,2.265211344E-2,1.250719428E-1,2.091578441E-1
6.296433367E1,-1.566603559E-1,5.433583617E-2,1.550313216E-1,2.270012355E-1
6.297438167E1,-1.376782474E-1,7.128223658E-2,1.498740774E-1,2.156355633E-1
6.298442967E1,-1.126898789E-1,9.645683885E-2,1.590278935E-1,2.174690817E-1
6.299447767E1,-8.432094276E-2,8.777606249E-2,1.543776029E-1,1.965886640E-1
6.300452567E1,-5.225627393E-2,7.868773520E-2,1.492373157E-1,1.766189520E-1
6.301457367E1,-2.861481388E-2,8.506120026E-2,1.328598493E-1,1.603307673E-1
6.302462167E1,-1.669964790E-3,8.764566958E-2,1.293830949E-1,1.562835162E-1
6.303466967E1,1.904320737E-2,9.232227266E-2,1.217185646E-1,1.539527679E-1
6.304471767E1,3.372586280E-2,7.368076444E-2,1.418569601E-1,1.633697830E-1
6.305476567E1,3.029179305E-2,5.947729290E-2,1.614281756E-1,1.746831330E-1
6.306481367E1,1.681629986E-2,3.613754690E-2,1.862501907E-1,1.904674350E-1
6.307486167E1,-6.958780484E-3,2.134876907E-2,1.749527854E-1,1.763878445E-1
6.308490967E1,-2.015886982E-2,1.814098656E-2,1.390929812E-1,1.417121479E-1
6.309495767E1,-1.188183457E-2,-5.332660675E-3,8.233815193E-2,8.336178097E-2
6.310500567E1,-7.883216143E-3,-2.429284215E-2,1.982030690E-2,3.232849891E-2
6.311505367E1,-9.987345831E-3,-5.331608176E-2,-5.100701630E-2,7.445849423E-2
6.312510167E1,-1.083790557E-3,-7.315334558E-2,-1.122168392E-1,1.339597162E-1
6.313514967E1,7.565127611E-3,-5.447383046E-2,-1.505196100E-1,1.602522461E-1
6.314519767E1,3.465001523E-2,-2.518161893E-2,-1.537490273E-1,1.596042007E-1
6.315524567E1,5.401891708E-2,-4.113516212E-3,-1.369517308E-1,1.472777682E-1
6.316529367E1,8.871571004E-2,7.754577398E-3,-1.226102650E-1,1.515384036E-1
6.317534167E1,1.151383822E-1,1.200433373E-3,-8.819881618E-2,1.450424740E-1
6.318538967E1,1.529941334E-1,9.447931051E-3,-3.321861684E-2,1.568436954E-1
6.319543767E1,1.794352609E-1,2.094706535E-2,1.350005150E-2,1.811575110E-1
6.320548567E1,1.817954895E-1,2.092250705E-2,4.452654719E-2,1.883347146E-1
6.321553367E1,1.979808565E-1,3.483186364E-2,8.829178691E-2,2.195566394E-1
6.322558167E1,1.945444661E-1,5.878088951E-2,1.423329234E-1,2.481157056E-1
6.323562967E1,1.813466974E-1,8.051966786E-2,2.104465538E-1,2.892365703E-1
6.324567767E1,1.658232352E-1,8.329943419E-2,2.652577686E-1,3.237249216E-1
6.325572567E1,1.558680582E-1,8.514715433E-2,2.950054783E-1,3.443444811E-1
6.326577367E1,1.503833699E-1,1.053668261E-1,2.911340368E-1,3.442039415E-1
6.327582167E1,1.319061685E-1,1.186727500E-1,2.779193294E-1,3.297296052E-1
6.328586967E1,1.079711759E-1,1.302028745E-1,2.268228507E-1,2.829472901E-1
6.329591767E1,9.609343439E-2,1.297941542E-1,1.764982045E-1,2.392322862E-1
6.330596567E1,8.399611166E-2,1.099259001E-1,1.306858546E-1,1.903098601E-1
6.331601367E1,6.785925826E-2,9.648549020E-2,5.491938829E-2,1.301171317E-1
6.332606167E1,5.658145934E-2,8.046236515E-2,-1.947181284E-2,1.002736518E-1
6.333610967E1,4.758549979E-2,1.353688896E-2,-6.271489620E-2,7.987981822E-2
6.334615767E1,3.218950689E-2,-6.584198713E-2,-7.363164783E-2,1.038891293E-1
6.335620567E1,1.801293254E-2,-1.132465339E-1,-7.997353792E-2,1.398034690E-1
6.336625367E1,1.316939145E-2,-1.470878792E-1,-1.214338052E-1,1.911921707E-1
6.337630167E1,3.242778093E-2,-1.617743307E-1,-2.182941020E-1,2.736326187E-1
6.338634967E1,3.551014066E-2,-1.159362531E-1,-2.118832147E-1,2.441243158E-1
6.339639767E1,1.343920391E-2,-8.202240229E-2,-1.260829264E-1,1.510138769E-1
6.340644567E1,1.976943612E-3,-8.094125211E-2,-4.087203741E-2,9.069684692E-2
6.341649367E1,-6.524615586E-3,-5.772020459E-2,5.656070173E-2,8.107592495E-2
6.342654167E1,-1.530132283E-2,-3.018449664E-2,1.240504342E-1,1.285836092E-1
6.343658967E1,-3.617442090E-2,1.174296319E-2,1.250152248E-1,1.306724621E-1
6.344663767E1,-5.288660377E-2,5.137480617E-2,1.237165582E-1,1.440213538E-1
6.345668567E1,-7.441985250E-2,1.275798136E-1,1.357062739E-1,2.005769580E-1
6.346673367E1,-8.950508416E-2,1.811707145E-1,1.365547049E-1,2.438876285E-1
6.347678167E1,-1.001253819E-1,1.745604372E-1,1.619608569E-1,2.583171646E-1
6.348682967E1,-1.185496296E-1,1.423007637E-1,1.633934247E-1,2.469836701E-1
6.349687767E1,-1.341936358E-1,1.274219388E-1,1.662486202E-1,2.487627104E-1
6.350692567E1,-1.479792872E-1,8.788131237E-2,1.745002109E-1,2.450945085E-1
6.351697367E1,-1.455006525E-1,2.599204302E-2,2.141180205E-1,2.601779255E-1
6.352702167E1,-1.294880159E-1,-1.355969310E-2,2.357918948E-1,2.693488986E-1
6.353706967E1,-9.659717202E-2,-3.107853591E-2,2.406585324E-1,2.611769864E-1
6.354711767E1,-6.807566006E-2,-5.910482526E-2,2.186221308E-1,2.364811027E-1
6.355716567E1,-3.640242577E-2,-7.227743268E-2,1.683384150E-1,1.867805821E-1
6.356721367E1,5.107579418E-3,-8.646628618E-2,3.994993150E-2,9.538607362E-2
6.357726167E1,3.339750510E-2,-1.017742968E-1,-6.595133007E-2,1.257894223E-1
6.358730967E1,3.521427155E-2,-1.241931063E-1,-1.264027691E-1,1.806699549E-1
6.359735767E1,1.704141766E-2,-1.422294277E-1,-1.536168802E-1,2.100422955E-1
6.360740567E1,-1.166727830E-2,-1.758982801E-1,-1.613170785E-1,2.389550798E-1
6.361745367E1,-4.010429800E-2,-1.939106280E-1,-1.490583909E-1,2.478469089E-1
6.362750167E1,-5.364180822E-2,-1.821203023E-1,-1.249339485E-1,2.272745907E-1
6.363754967E1,-4.362432182E-2,-1.687868965E-1,-6.868607283E-2,1.873762911E-1
6.364759767E1,-4.912947536E-2,-1.364301592E-1,-4.561997652E-3,1.450782737E-1
6.365764567E1,-4.842839420E-2,-8.430047750E-2,6.171502233E-2,1.151547822E-1
6.366769367E1,-4.769456863E-2,-4.574335277E-2,1.392479324E-1,1.541337500E-1
6.367774167E1,-3.563296873E-2,-2.331284881E-3,1.876318878E-1,1.909996562E-1
6.368778967E1,-4.203007847E-2,3.758765638E-2,1.811771464E-1,1.897485647E-1
6.369783767E1,-4.311791640E-2,6.060463607E-2,1.697312218E-1,1.853126123E-1
6.370788567E1,-4.710491348E-2,5.937321246E-2,1.339544481E-1,1.539085618E-1
6.371793367E1,-5.918463975E-2,9.787771225E-2,9.736315727E-2,1.502080309E-1
6.372798262E1,-8.046324223E-2,1.247696418E-1,5.308160841E-2,1.576688111E-1
6.373803062E1,-9.405100197E-2,1.389374453E-1,2.250944138E-2,1.692804762E-1
6.374807863E1,-9.253894854E-2,1.277236551E-1,-1.376317620E-2,1.583231319E-1
6.375812663E1,-7.800653458E-2,1.033565533E-1,5.970007181E-4,1.294911308E-1
6.376817463E1,-6.838552594E-2,1.062795764E-1,3.795661569E-2,1.319569369E-1
6.377822262E1,-5.889551321E-2,1.453442395E-1,1.182698768E-1,1.964214683E-1
6.378827062E1,-4.451105207E-2,2.065295041E-1,1.999993336E-1,2.909216445E-1
6.379831862E1,-4.101063469E-2,2.491802645E-1,2.660360330E-1,3.668076434E-1
6.380836662E1,-3.916640460E-2,2.398364139E-1,2.558221167E-1,3.528462386E-1
6.381841462E1,-2.983220190E-2,2.284103698E-1,1.863139254E-1,2.962670013E-1
6.382846263E1,-2.367654562E-2,2.104611719E-1,8.243053794E-2,2.272647735E-1
6.383851063E1,-2.476500481E-2,1.535829663E-1,-6.398725033E-2,1.682123694E-1
6.384855863E1,-1.128194679E-2,6.454799831E-2,-2.496796167E-1,2.581349209E-1
6.385860662E1,2.516320020E-2,-5.325527072E-2,-4.295095646E-1,4.335294415E-1
6.386865462E1,7.200349063E-2,-1.500606036E-1,-5.583237255E-1,5.826045570E-1
6.387870262E1,1.004244670E-1,-2.081743258E-1,-6.294118345E-1,6.705079275E-1
6.388875062E1,1.206292284E-1,-2.660103053E-1,-6.249451464E-1,6.898328271E-1
6.389879862E1,1.245398096E-1,-3.155087399E-1,-5.560438961E-1,6.513376571E-1
6.390884663E1,1.500889626E-1,-3.483127892E-1,-3.968271375E-1,5.489264731E-1
6.391889463E1,1.890311265E-1,-3.327621192E-1,-1.906461275E-1,4.275620898E-1
6.392894263E1,2.338365859E-1,-2.840957433E-1,3.151766181E-2,3.693011011E-1
6.393899062E1,2.956118711E-1,-2.288693762E-1,2.573535025E-1,4.538704605E-1
6.394903862E1,3.206536685E-1,-1.651949519E-1,4.318361717E-1,5.626638663E-1
6.395908662E1,3.261541808E-1,-9.173579693E-2,5.380414885E-1,6.358306767E-1
6.396913462E1,3.287488827E-1,-6.115252018E-2,5.069962817E-1,6.073390225E-1
6.397918262E1,3.047641523E-1,-7.202717185E-2,3.796690679E-1,4.921561775E-1
6.398923062E1,3.149006295E-1,-9.323560774E-2,1.574082148E-1,3.641876317E-1
6.399927863E1,3.336485205E-1,-1.130781341E-1,-1.347414833E-1,3.771780309E-1
6.400932663E1,3.409636797E-1,-1.281399769E-1,-3.898245120E-1,5.335159179E-1
6.401937463E1,3.467892606E-1,-1.124425417E-1,-5.740679383E-1,6.800442002E-1
6.402942262E1,3.394016325E-1,-1.298748457E-1,-6.273986381E-1,7.250448227E-1
6.403947062E1,3.254931530E-1,-1.730892777E-1,-5.690960509E-1,6.780678475E-1
6.404951862E1,3.391590096E-1,-1.947859561E-1,-4.557483602E-1,6.005638770E-1
6.405956662E1,3.710955879E-1,-1.576175451E-1,-3.413733137E-1,5.282906068E-1
6.406961462E1,4.094790869E-1,-6.701610804E-2,-2.265889621E-1,4.727650992E-1
6.407966263E1,4.462714854E-1,8.519393206E-2,-1.225833678E-1,4.705772272E-1
6.408971063E1,4.647323146E-1,2.440481633E-1,-1.084833920E-2,5.250269676E-1
6.409975863E1,4.406362313E-1,3.725337106E-1,1.376978356E-1,5.932135769E-1
6.410980662E1,3.768875474E-1,4.185232311E-1,2.845945108E-1,6.310308661E-1
6.411985462E1,2.773074000E-1,3.867383516E-1,4.049120826E-1,6.248357715E-1
6.412990262E1,1.779725799E-1,3.631460059E-1,4.873946607E-1,6.333267846E-1
6.413995062E1,8.463142077E-2,3.965751225E-1,5.095947844E-1,6.512458441E-1
6.414999862E1,-4.535689750E-3,4.733747917E-1,5.272668242E-1,7.086004303E-1
6.416004663E1,-8.429930806E-2,5.613426429E-1,5.215581876E-1,7.708663173E-1
6.417009463E1,-1.494045460E-1,5.902869451E-1,5.089720559E-1,7.936075539E-1
6.418014263E1,-1.606183362E-1,5.279684901E-1,4.885220039E-1,7.370228794E-1
6.419019062E1,-1.298140347E-1,4.615289176E-1,4.659833264E-1,6.685813981E-1
6.420023862E1,-9.544146985E-2,4.151821321E-1,4.421225935E-1,6.139687815E-1
6.421028662E1,-4.625147581E-2,3.689195466E-1,3.739405507E-1,5.273256739E-1
6.422033462E1,1.099568903E-2,2.949505144E-1,2.114820957E-1,3.630996942E-1
6.423038262E1,9.234947135E-2,1.748475355E-1,-2.538217843E-2,1.993598267E-1
6.424043063E1,1.420882174E-1,3.287187696E-2,-1.950771475E-1,2.435666547E-1
6.425047863E1,1.350028539E-1,-9.995055020E-2,-2.977601016E-1,3.418727265E-1
6.426052663E1,8.262581667E-2,-2.175164223E-1,-4.253165263E-1,4.848036376E-1
6.427057462E1,-1.454670310E-2,-2.822386676E-1,-4.949223661E-1,5.699284346E-1
6.428062262E1,-1.106579532E-1,-2.888898754E-1,-5.189199239E-1,6.041361023E-1
6.429067062E1,-2.294131672E-1,-2.930659568E-1,-5.205138749E-1,6.398849508E-1
6.430071862E1,-3.446053621E-1,-2.659576803E-1,-4.664177746E-1,6.379905044E-1
6.431076662E1,-4.326705694E-1,-2.258066046E-1,-3.347308767E-1,5.918084184E-1
6.432081463E1,-5.030871257E-1,-1.996017230E-1,-1.518831807E-1,5.621441136E-1
6.433086263E1,-5.508384123E-1,-1.658597803E-1,3.140656471E-2,5.761239411E-1
6.434091063E1,-5.797005612E-1,-9.535580814E-2,2.402468884E-1,6.347157144E-1
6.435095863E1,-5.858848688E-1,-2.371747613E-2,4.443088675E-1,7.356860525E-1
6.436100662E1,-5.479469642E-1,4.137548268E-2,6.166350836E-1,8.259519553E-1
6.437105462E1,-4.672559729E-1,9.846769631E-2,6.949105901E-1,8.431635426E-1
6.438110262E1,-3.701796216E-1,1.193118507E-1,6.831044769E-1,7.860661526E-1
6.439115062E1,-2.645900166E-1,1.230265868E-1,5.502457970E-1,6.228273076E-1
6.440119862E1,-1.758222481E-1,1.192381757E-1,3.680594212E-1,4.249693436E-1
6.441124663E1,-1.128480461E-1,1.341152465E-1,1.451430953E-1,2.275699870E-1
6.442129463E1,-9.480412334E-2,1.166624773E-1,-7.015138507E-2,1.658890359E-1
6.443134263E1,-9.858054757E-2,8.448875785E-2,-2.393271214E-1,2.722754958E-1
6.444139062E1,-1.292129409E-1,3.764671326E-2,-3.883627081E-1,4.110217174E-1
6.445143862E1,-1.940454063E-1,3.958564997E-3,-4.840757811E-1,5.215348999E-1
6.446148662E1,-2.451550412E-1,3.904770613E-3,-5.043124098E-1,5.607559613E-1
6.447153462E1,-2.722451913E-1,-7.004964352E-3,-4.738384759E-1,5.465248531E-1
6.448158262E1,-2.866076889E-1,-1.428591728E-2,-3.989718962E-1,4.914535875E-1
6.449163063E1,-2.684938919E-1,-2.737549424E-2,-3.018326873E-1,4.048967260E-1
6.450167863E1,-2.265225779E-1,-2.727141380E-2,-1.986573976E-1,3.025243295E-1
6.451172663E1,-1.774942411E-1,-2.458754182E-2,-1.065602428E-1,2.084798268E-1
6.452177462E1,-1.695078582E-1,-2.657676458E-2,-3.204332650E-2,1.745451608E-1
6.453182262E1,-1.827447850E-1,-1.906250775E-2,2.146980643E-2,1.849864541E-1
6.454187062E1,-2.047841102E-1,-2.589848757E-2,4.795827806E-2,2.119133311E-1
6.455191862E1,-2.233744553E-1,-4.600823164E-2,6.244767845E-2,2.364584894E-1
6.456196662E1,-2.354811153E-1,-6.005324364E-2,1.096458185E-1,2.666082392E-1
6.457201463E1,-2.506169254E-1,-8.216507435E-2,1.393742323E-1,2.983037367E-1
6.458206263E1,-2.577970138E-1,-1.245328295E-1,1.413540995E-1,3.192940767E-1
6.459211063E1,-2.642449943E-1,-1.406571114E-1,1.497629803E-1,3.347219597E-1
6.460215862E1,-2.530242240E-1,-1.764730614E-1,1.502529770E-1,3.431325640E-1
6.461220662E1,-2.393227360E-1,-2.158347631E-1,1.854070222E-1,3.718007273E-1
6.462225462E1,-2.145378506E-1,-2.667102170E-1,2.529528880E-1,4.256124913E-1
6.463230262E1,-1.970868355E-1,-3.214635444E-1,3.485759139E-1,5.135048187E-1
6.464235062E1,-1.805798168E-1,-3.873376912E-1,4.630930477E-1,6.301545272E-1
6.465239863E1,-1.818469084E-1,-4.435814738E-1,5.445775062E-1,7.255325508E-1
6.466244663E1,-1.989576522E-1,-4.583679128E-1,5.879726171E-1,7.716197829E-1
6.467249463E1,-2.205248147E-1,-4.713686121E-1,5.735662472E-1,7.744661402E-1
6.468254262E1,-2.406298445E-1,-4.433528477E-1,5.346249604E-1,7.350430722E-1
6.469259062E1,-2.854136692E-1,-4.211638337E-1,4.748196387E-1,6.959120826E-1
6.470263862E1,-3.316920787E-1,-3.676308203E-1,4.304112053E-1,6.560684878E-1
