"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.591785202E1,-2.469999902E-2,1.324999928E-1,-1.084999964E-1,1.730277066E-1
9.592777859E1,-1.439999975E-2,1.811999977E-1,-7.019999623E-2,1.948559432E-1
9.593770515E1,-4.339999706E-2,1.711999923E-1,-1.298999935E-1,2.192418879E-1
9.594763015E1,-2.339999937E-2,1.612000018E-1,-1.402999908E-1,2.149815992E-1
9.595755828E1,-1.329999976E-2,1.708000004E-1,-1.507999897E-1,2.282327037E-1
9.596748328E1,-3.269999847E-2,1.902999878E-1,-1.415999979E-1,2.394450556E-1
9.597740984E1,-1.289999951E-2,1.215000004E-1,-1.419999897E-1,1.873303423E-1
9.598733640E1,6.799999624E-3,1.997999996E-1,-1.428999901E-1,2.457370281E-1
9.599726140E1,7.100000046E-3,1.504999995E-1,-7.499999553E-2,1.683022851E-1
9.600718796E1,1.730000041E-2,1.699000001E-1,-9.539999813E-2,1.956181476E-1
9.601711453E1,-1.599999960E-3,1.794999987E-1,-5.680000037E-2,1.882791799E-1
9.602704109E1,-7.999999798E-4,1.595999897E-1,-8.699999750E-2,1.817740253E-1
9.603696765E1,-1.970000006E-2,1.397999972E-1,-1.366000026E-1,1.964476774E-1
9.604689421E1,-1.869999990E-2,1.492999941E-1,-1.372999996E-1,2.036945461E-1
9.605682078E1,-1.789999940E-2,1.393000036E-1,-1.279999912E-1,1.900234163E-1
9.606674578E1,-2.679999918E-2,1.486999989E-1,-1.289999932E-1,1.986729168E-1
9.607667234E1,-3.559999913E-2,1.581999958E-1,-1.887999922E-1,2.488775515E-1
9.608659890E1,-3.480000049E-2,1.383000016E-1,-1.603000015E-1,2.145554030E-1
9.609652546E1,-2.410000004E-2,1.673000008E-1,-1.225999966E-1,2.088081881E-1
9.610645203E1,-3.700000001E-3,1.864999980E-1,-1.535999924E-1,2.416379459E-1
9.611637859E1,-3.269999847E-2,1.467999965E-1,-1.162999943E-1,1.901189563E-1
9.612630359E1,-4.179999977E-2,1.265999973E-1,-7.909999788E-2,1.550213178E-1
9.613623171E1,-6.089999899E-2,1.655000001E-1,-1.197999939E-1,2.131926323E-1
9.614615828E1,-2.149999887E-2,1.748999953E-1,-9.219999611E-2,1.988796058E-1
9.615608484E1,-1.500000013E-3,1.843999922E-1,-5.419999734E-2,1.922062612E-1
9.616601140E1,-1.109999977E-2,1.743000001E-1,-1.239999980E-1,2.141954703E-1
9.617593640E1,-1.090000011E-2,1.740999967E-1,-1.446999907E-1,2.266444488E-1
9.618586140E1,-4.999999655E-4,1.737999916E-1,-1.455999911E-1,2.267290111E-1
9.619578796E1,-1.950000040E-2,1.735000014E-1,-1.269000024E-1,2.158381595E-1
9.620571452E1,1.059999969E-2,1.535999924E-1,-1.475999951E-1,2.132863714E-1
9.621564109E1,1.699999906E-3,1.924999952E-1,-1.386999935E-1,2.372695226E-1
9.622556765E1,-2.669999935E-2,1.527999938E-1,-1.498999894E-1,2.157098395E-1
9.623549421E1,-1.589999907E-2,1.427000016E-1,-1.411999911E-1,2.013790901E-1
9.624542078E1,-1.489999983E-2,1.814000010E-1,-1.623999923E-1,2.439297602E-1
9.625534578E1,-4.349999875E-2,1.516000032E-1,-1.444000006E-1,2.138367860E-1
9.626527234E1,-1.319999993E-2,1.118000001E-1,-1.365000010E-1,1.769342541E-1
9.627519890E1,-5.159999803E-2,1.014999971E-1,-1.385999918E-1,1.793732615E-1
9.628512546E1,-6.079999730E-2,1.794999987E-1,-1.305999905E-1,2.301591769E-1
9.629505202E1,-4.059999809E-2,1.788999885E-1,-1.327999979E-1,2.264716432E-1
9.630497859E1,-4.989999905E-2,1.783999950E-1,-8.590000123E-2,2.041944620E-1
9.631490515E1,-3.009999916E-2,1.585000008E-1,-8.749999851E-2,1.835334028E-1
9.632483015E1,-1.049999986E-2,1.776999980E-1,-1.286000013E-1,2.196030502E-1
9.633475671E1,-2.029999904E-2,1.870999932E-1,-1.206000000E-1,2.235237290E-1
9.634468328E1,-2.029999904E-2,1.867999882E-1,-1.318999976E-1,2.295733758E-1
9.635460984E1,-1.049999986E-2,1.571999937E-1,-1.035999954E-1,1.885604600E-1
9.636453640E1,-2.009999938E-2,1.764999926E-1,-8.540000021E-2,1.971025555E-1
9.637446296E1,-2.009999938E-2,1.565999985E-1,-1.158999950E-1,1.958580566E-1
9.638438952E1,-1.979999989E-2,1.661999971E-1,-1.269000024E-1,2.100430661E-1
9.639431453E1,-9.699999355E-3,1.658999920E-1,-1.376999915E-1,2.158197975E-1
9.640424109E1,-2.909999900E-2,1.362999976E-1,-1.189999953E-1,1.832634665E-1
9.641416765E1,-1.889999956E-2,1.948999912E-1,-1.296999902E-1,2.348729529E-1
9.642409421E1,-8.599999361E-3,1.651999950E-1,-1.111999974E-1,1.993249552E-1
9.643402078E1,-3.729999810E-2,1.453000009E-1,-1.219999939E-1,1.933581616E-1
9.644394734E1,-4.669999704E-2,1.449999958E-1,-1.328999996E-1,2.021590918E-1
9.645387234E1,-3.619999811E-2,1.446999907E-1,-1.143999994E-1,1.879784218E-1
9.646379890E1,-5.529999733E-2,1.835999936E-1,-9.609999508E-2,2.144813661E-1
9.647372546E1,-5.489999801E-2,1.636999995E-1,-1.168999970E-1,2.085121313E-1
9.648365203E1,-6.459999830E-2,1.731999964E-1,-1.180000007E-1,2.193066316E-1
9.649357859E1,-4.499999806E-2,1.239999980E-1,-9.959999472E-2,1.652911319E-1
9.650350515E1,-2.569999918E-2,1.433999985E-1,-9.099999815E-2,1.717703385E-1
9.651343171E1,-6.399999838E-3,1.137999967E-1,-1.213999987E-1,1.665213467E-1
9.652335671E1,-2.669999935E-2,1.724999994E-1,-1.222999990E-1,2.131347684E-1
9.653328328E1,1.799999969E-3,1.528999954E-1,-7.400000095E-2,1.698753918E-1
9.654320984E1,-3.810000047E-2,1.429999918E-1,-9.439999610E-2,1.755333784E-1
9.655313640E1,-9.599999525E-3,1.234999970E-1,-1.144999936E-1,1.686850846E-1
9.656306296E1,-5.999999703E-4,1.430999935E-1,-1.246999949E-1,1.898105815E-1
9.657298953E1,8.200000040E-3,1.823999882E-1,-1.251000017E-1,2.213300841E-1
9.658291609E1,1.730000041E-2,1.528999954E-1,-1.256999969E-1,1.986911872E-1
9.659284109E1,-2.219999954E-2,1.724999994E-1,-1.261000037E-1,2.148262105E-1
9.660276765E1,-1.289999951E-2,1.626999974E-1,-1.163999960E-1,2.004661024E-1
9.661269421E1,-4.259999841E-2,1.726000011E-1,-1.066999957E-1,2.073412871E-1
9.662262078E1,-2.309999987E-2,1.529999971E-1,-1.162000000E-1,1.935072328E-1
9.663254734E1,-1.359999925E-2,1.629000008E-1,-1.356000006E-1,2.123881598E-1
9.664247390E1,-2.329999954E-2,1.923999935E-1,-1.255999953E-1,2.309458947E-1
9.665239890E1,-2.319999970E-2,1.825999916E-1,-1.252999902E-1,2.226681038E-1
9.666232546E1,-1.319999993E-2,1.728999913E-1,-1.348000020E-1,2.196353512E-1
9.667225202E1,-4.250000045E-2,1.826999933E-1,-1.343999952E-1,2.307572237E-1
9.668217859E1,-2.269999869E-2,1.533000022E-1,-1.242999956E-1,1.986621995E-1
9.669210515E1,-1.260000002E-2,1.728999913E-1,-1.340000033E-1,2.191099447E-1
9.670203171E1,-2.600000007E-3,1.728999913E-1,-1.239999980E-1,2.127843192E-1
9.671195828E1,-1.239999942E-2,1.631999910E-1,-8.449999988E-2,1.841962188E-1
9.672188484E1,-4.169999808E-2,1.437000036E-1,-1.622999907E-1,2.207484266E-1
9.673180984E1,-2.209999971E-2,1.438999921E-1,-1.221999973E-1,1.900748722E-1
9.674173640E1,-4.209999740E-2,1.538999975E-1,-1.115999967E-1,1.947104986E-1
9.675166296E1,-3.299999982E-2,1.639999896E-1,-1.203999966E-1,2.061095723E-1
9.676158952E1,-1.429999992E-2,1.349000037E-1,-1.096999943E-1,1.744608545E-1
9.677151609E1,-1.469999924E-2,1.939999908E-1,-1.379999965E-1,2.385290034E-1
9.678144109E1,-2.539999969E-2,1.454000026E-1,-1.269000024E-1,1.946533620E-1
9.679136765E1,-4.559999704E-2,1.455999911E-1,-8.679999411E-2,1.755361960E-1
9.680129421E1,-5.579999834E-2,1.655000001E-1,-6.619999558E-2,1.867788245E-1
9.681122078E1,-5.619999766E-2,1.560000032E-1,-9.439999610E-2,1.908030398E-1
9.682114734E1,-2.759999968E-2,1.563999951E-1,-1.516999900E-1,2.196260582E-1
9.683107390E1,3.029999882E-2,1.666999906E-1,-1.793999970E-1,2.467616983E-1
9.684100046E1,4.939999804E-2,2.161999941E-1,-1.968999952E-1,2.965677079E-1
9.685092546E1,2.989999950E-2,1.771999896E-1,-1.664000005E-1,2.449138755E-1
9.686085202E1,8.999999845E-4,1.577000022E-1,-1.459999979E-1,2.149095160E-1
9.687077859E1,-2.789999917E-2,1.577000022E-1,-1.358000040E-1,2.099746216E-1
9.688070515E1,-2.749999985E-2,1.674999893E-1,-1.061999947E-1,2.002272091E-1
9.689063171E1,-2.719999850E-2,1.577000022E-1,-1.057999954E-1,1.918404796E-1
9.690055828E1,-3.680000082E-2,1.480000019E-1,-1.049999967E-1,1.851573383E-1
9.691048484E1,-5.649999902E-2,1.579999924E-1,-7.469999790E-2,1.836745414E-1
9.692040984E1,-5.669999868E-2,1.288999915E-1,-1.323999912E-1,1.932869766E-1
9.693033640E1,-4.719999805E-2,1.488000005E-1,-1.014999971E-1,1.862029253E-1
9.694026296E1,-3.790000081E-2,1.492999941E-1,-1.289999932E-1,2.009176362E-1
9.695018952E1,-1.889999956E-2,1.398999989E-1,-1.469999999E-1,2.038092727E-1
9.696011609E1,-1.950000040E-2,1.894000024E-1,-1.353999972E-1,2.336359779E-1
9.697004265E1,-3.029999882E-2,1.800999939E-1,-1.630000025E-1,2.447919495E-1
9.697996921E1,-6.019999832E-2,1.705999970E-1,-1.518999934E-1,2.362244839E-1
9.698989421E1,-3.130000085E-2,1.905999929E-1,-1.504999995E-1,2.448638340E-1
9.699982078E1,-2.209999971E-2,2.105999887E-1,-1.098999977E-1,2.385765595E-1
9.700974734E1,-3.209999949E-2,1.715999991E-1,-1.185999960E-1,2.110519573E-1
9.701967390E1,-3.229999915E-2,1.621000022E-1,-1.074000001E-1,1.971153486E-1
9.702960046E1,-2.279999852E-2,1.525999904E-1,-1.259000003E-1,1.991416759E-1
9.703952703E1,-2.300000004E-2,1.429999918E-1,-1.149999946E-1,1.849405213E-1
9.704945359E1,-1.339999959E-2,1.529999971E-1,-1.339000016E-1,2.037590969E-1
9.705937859E1,-4.349999875E-2,1.630999893E-1,-1.328999996E-1,2.148400947E-1
9.706930515E1,-2.439999953E-2,1.534999907E-1,-1.712999940E-1,2.313034696E-1
9.707923171E1,4.199999850E-3,1.733999997E-1,-1.509999931E-1,2.299699933E-1
9.708915671E1,-1.640000008E-2,1.539999992E-1,-1.799999923E-1,2.374551683E-1
9.709908484E1,-7.400000002E-3,1.345999986E-1,-1.206999943E-1,1.809431077E-1
9.710901140E1,-8.200000040E-3,1.445999891E-1,-1.498000026E-1,2.083661143E-1
9.711893640E1,-8.899999782E-3,1.545999944E-1,-1.592999995E-1,2.221640342E-1
9.712886296E1,-1.960000023E-2,1.841999888E-1,-1.294000000E-1,2.259605184E-1
9.713878952E1,-2.039999887E-2,1.844999939E-1,-1.188999936E-1,2.204395976E-1
9.714871609E1,-2.099999972E-2,1.847999990E-1,-1.375000030E-1,2.312969746E-1
9.715864109E1,-1.179999951E-2,1.948999912E-1,-1.462000012E-1,2.439255766E-1
9.716856765E1,-1.229999959E-2,1.656999886E-1,-1.648999900E-1,2.340935345E-1
9.717849421E1,-1.219999976E-2,1.659999937E-1,-9.499999881E-2,1.916503005E-1
9.718842078E1,-3.199999779E-2,1.661999971E-1,-7.449999452E-2,1.849234654E-1
9.719834734E1,-2.219999954E-2,1.762000024E-1,-7.360000163E-2,1.922400611E-1
9.720827390E1,-2.229999937E-2,1.468999982E-1,-9.229999781E-2,1.749176636E-1
9.721819890E1,-3.229999915E-2,1.471000016E-1,-1.404999942E-1,2.059658922E-1
9.722812546E1,-5.199999735E-2,1.767999977E-1,-1.296000034E-1,2.252962489E-1
9.723805202E1,-4.199999943E-2,1.377999932E-1,-1.186999977E-1,1.866615320E-1
9.724797859E1,-4.199999943E-2,1.281999946E-1,-1.079999954E-1,1.728098306E-1
9.725790515E1,-2.249999903E-2,1.480000019E-1,-1.463999897E-1,2.093876967E-1
9.726783015E1,-5.229999870E-2,1.578999907E-1,-1.261999905E-1,2.087920844E-1
9.727777702E1,-5.279999971E-2,1.580999941E-1,-1.451999992E-1,2.210576573E-1
9.728768484E1,-4.369999841E-2,1.779000014E-1,-1.152999997E-1,2.164536678E-1
9.729760984E1,-4.449999705E-2,1.486999989E-1,-1.246999949E-1,1.991030591E-1
9.730753640E1,-4.529999942E-2,1.782999933E-1,-1.245999932E-1,2.221894144E-1
9.731746296E1,-3.680000082E-2,1.490999907E-1,-7.530000061E-2,1.710413324E-1
9.732738952E1,-1.789999940E-2,1.982999891E-1,-1.043999940E-1,2.248169353E-1
9.733731609E1,-9.300000034E-3,1.789999902E-1,-1.036999971E-1,2.070777050E-1
9.734724109E1,-2.029999904E-2,1.694999933E-1,-1.323999912E-1,2.160372546E-1
9.735716765E1,7.999999449E-3,1.796000004E-1,-1.708000004E-1,2.479774189E-1
9.736709421E1,-2.799999900E-3,1.604000032E-1,-1.207999960E-1,2.008199195E-1
9.737702078E1,5.799999926E-3,1.705999970E-1,-1.196999997E-1,2.084852247E-1
9.738694734E1,-1.449999958E-2,1.611000001E-1,-1.383000016E-1,2.128152966E-1
9.739687390E1,-2.489999868E-2,1.516000032E-1,-1.274999976E-1,1.996467388E-1
9.740679890E1,-5.699999630E-3,1.615999937E-1,-1.560000032E-1,2.246843318E-1
9.741672546E1,-6.399999838E-3,1.618999988E-1,-1.158000007E-1,1.991537340E-1
9.742665203E1,1.279999968E-2,1.524000019E-1,-1.343999952E-1,2.035999982E-1
9.743657859E1,1.239999942E-2,1.721999943E-1,-1.138999984E-1,2.068328012E-1
9.744650515E1,2.399999881E-3,1.724999994E-1,-1.128999963E-1,2.061756993E-1
9.745643171E1,-2.730000019E-2,1.529999971E-1,-1.318999976E-1,2.038428279E-1
9.746635828E1,-3.729999810E-2,1.728999913E-1,-1.114000008E-1,2.090350617E-1
9.747628328E1,-8.100000210E-3,2.123999894E-1,-1.594000012E-1,2.656835069E-1
9.748620984E1,-4.749999940E-2,1.732999980E-1,-1.193000004E-1,2.156887326E-1
9.749613640E1,-2.819999866E-2,1.538999975E-1,-1.085999981E-1,1.904584173E-1
9.750606296E1,-1.840000041E-2,1.442999989E-1,-1.369999945E-1,1.998250439E-1
9.751598953E1,-3.810000047E-2,1.347000003E-1,-1.265999973E-1,1.887412499E-1
9.752591609E1,-1.860000007E-2,1.349000037E-1,-1.453000009E-1,1.991382968E-1
9.753584109E1,-3.839999810E-2,1.841000021E-1,-1.738999933E-1,2.561417152E-1
9.754576765E1,-3.849999979E-2,1.647000015E-1,-1.435000002E-1,2.218120613E-1
9.755569421E1,-4.849999771E-2,1.648999900E-1,-1.723999977E-1,2.434461248E-1
9.756562078E1,-2.899999917E-2,1.551999897E-1,-1.424999982E-1,2.126835354E-1
9.757554734E1,-2.960000001E-2,1.357000023E-1,-1.324999928E-1,1.919554603E-1
9.758547390E1,-2.019999921E-2,1.358000040E-1,-1.323999912E-1,1.907339475E-1
9.759540046E1,-4.019999877E-2,1.651999950E-1,-1.422999948E-1,2.217123515E-1
9.760532546E1,-1.119999960E-2,1.554999948E-1,-1.030000001E-1,1.868547253E-1
9.761525202E1,-2.139999904E-2,1.652999967E-1,-1.030999944E-1,1.959889224E-1
9.762517859E1,-1.200000010E-2,1.753000021E-1,-1.028999984E-1,2.036234280E-1
9.763510515E1,-2.219999954E-2,1.656000018E-1,-9.239999950E-2,1.909292028E-1
9.764503171E1,-1.269999985E-2,2.148000002E-1,-1.212999970E-1,2.470101604E-1
9.765495828E1,-1.329999976E-2,1.758999974E-1,-1.298999935E-1,2.190700970E-1
9.766488484E1,-2.339999937E-2,1.565999985E-1,-1.288999915E-1,2.041722981E-1
9.767480984E1,-1.399999950E-2,1.371999979E-1,-1.378999949E-1,1.950288389E-1
9.768473640E1,-4.499999806E-3,1.375000030E-1,-1.465999931E-1,2.010424303E-1
9.769466296E1,-4.699999932E-3,1.474999934E-1,-1.456999928E-1,2.073808717E-1
9.770458952E1,-5.379999802E-2,1.673000008E-1,-1.544999927E-1,2.339956790E-1
9.771451609E1,-6.390000135E-2,1.282999963E-1,-1.241999939E-1,1.896568947E-1
9.772444265E1,-4.479999840E-2,1.481999904E-1,-1.430999935E-1,2.108266708E-1
9.773436921E1,-6.399999838E-3,1.484999955E-1,-1.420999914E-1,2.056346669E-1
9.774429421E1,-7.199999876E-3,1.781999916E-1,-1.708000004E-1,2.469407159E-1
9.775422078E1,-7.699999958E-3,1.391000003E-1,-1.703999937E-1,2.201005632E-1
9.776414734E1,2.129999921E-2,1.783999950E-1,-1.014999971E-1,2.063552703E-1
9.777407390E1,-2.749999985E-2,1.587999910E-1,-8.199999481E-2,1.808250157E-1
9.778400046E1,-7.799999788E-3,1.686999947E-1,-7.180000097E-2,1.835095865E-1
9.779392702E1,-4.719999805E-2,1.787000000E-1,-8.049999923E-2,2.015980647E-1
9.780385359E1,-1.809999906E-2,1.888999939E-1,-1.281999946E-1,2.290110396E-1
9.781377859E1,-2.829999849E-2,2.089999914E-1,-1.358000040E-1,2.508456247E-1
9.782370515E1,-1.899999939E-2,1.898999959E-1,-1.338000000E-1,2.330782024E-1
9.783363171E1,1.999999949E-4,2.001999915E-1,-1.706999987E-1,2.630942154E-1
9.784355828E1,-9.599999525E-3,1.318999976E-1,-1.494999975E-1,1.995996458E-1
9.785348484E1,-4.879999906E-2,1.322999895E-1,-1.381999999E-1,1.974435795E-1
9.786340984E1,-9.699999355E-3,1.423999965E-1,-1.270999908E-1,1.911184362E-1
9.787333796E1,-9.999999776E-3,1.229999959E-1,-1.457999945E-1,1.910147570E-1
9.788326296E1,-2.009999938E-2,1.133999974E-1,-1.252000034E-1,1.701135216E-1
9.789318953E1,-1.069999952E-2,1.430999935E-1,-1.439999938E-1,2.032931291E-1
9.790311609E1,-3.059999831E-2,1.432999969E-1,-1.433999985E-1,2.050239220E-1
9.791304265E1,-5.089999735E-2,1.630999893E-1,-1.525000036E-1,2.290167403E-1
9.792296921E1,-5.169999972E-2,1.535999924E-1,-1.809999943E-1,2.429544105E-1
9.793289578E1,-2.309999987E-2,1.636999995E-1,-1.606999934E-1,2.305553896E-1
9.794282078E1,-1.429999992E-2,1.639999896E-1,-1.597999930E-1,2.294265119E-1
9.795274734E1,-1.549999975E-2,1.741999984E-1,-1.296000034E-1,2.176741838E-1
9.796267390E1,1.289999951E-2,1.842999905E-1,-1.188999936E-1,2.197045857E-1
9.797260046E1,1.169999968E-2,1.748999953E-1,-9.829999506E-2,2.009721060E-1
9.798252703E1,2.060000040E-2,1.752000004E-1,-1.169999987E-1,2.116799467E-1
9.799245359E1,4.999999655E-4,1.754999906E-1,-1.451999992E-1,2.277795787E-1
9.800237859E1,-1.950000040E-2,1.562999934E-1,-1.145999953E-1,1.947898788E-1
9.801230515E1,-1.979999989E-2,1.565999985E-1,-1.328999996E-1,2.063443952E-1
9.802223171E1,-3.999999899E-4,1.764999926E-1,-1.513999999E-1,2.325389588E-1
9.803215828E1,-2.009999938E-2,1.275999993E-1,-1.798999906E-1,2.214718411E-1
9.804208484E1,-2.969999984E-2,1.375999898E-1,-1.398999989E-1,1.984637419E-1
9.805201140E1,-4.889999703E-2,1.671999991E-1,-1.485999972E-1,2.289738163E-1
9.806193796E1,-5.839999765E-2,1.673000008E-1,-1.773999929E-1,2.507401194E-1
9.807186296E1,-5.829999968E-2,1.281999946E-1,-1.473999918E-1,2.038648722E-1
9.808178952E1,-4.820000008E-2,1.577000022E-1,-1.564999968E-1,2.273428681E-1
9.809171609E1,-2.850000001E-2,1.479000002E-1,-1.365000010E-1,2.032705348E-1
9.810164265E1,-7.750000060E-2,1.283999979E-1,-1.556999981E-1,2.161834845E-1
9.811156921E1,-5.819999799E-2,1.972000003E-1,-1.553999931E-1,2.577290005E-1
9.812149578E1,-4.889999703E-2,1.580999941E-1,-1.256999969E-1,2.078155602E-1
9.813142234E1,-3.969999775E-2,1.581999958E-1,-1.450999975E-1,2.183056063E-1
9.814134734E1,-1.090000011E-2,1.682000011E-1,-1.447999924E-1,2.222095592E-1
9.815127390E1,-1.169999968E-2,1.781999916E-1,-1.150999963E-1,2.124620817E-1
9.816120046E1,-1.260000002E-2,1.587999910E-1,-1.633999944E-1,2.282011291E-1
9.817112702E1,-3.599999938E-3,1.687999964E-1,-1.238999963E-1,2.094220806E-1
9.818105359E1,5.599999800E-3,1.788000017E-1,-1.331000030E-1,2.229717727E-1
9.819098015E1,1.489999983E-2,1.986999959E-1,-1.617999971E-1,2.566767177E-1
9.820090515E1,1.449999958E-2,1.595999897E-1,-1.415999979E-1,2.138526738E-1
9.821083171E1,4.199999850E-3,1.696999967E-1,-1.507000029E-1,2.269938760E-1
9.822075828E1,1.399999950E-2,1.697999984E-1,-1.796000004E-1,2.475564574E-1
9.823068484E1,-2.510000020E-2,1.403999925E-1,-1.497000009E-1,2.067661920E-1
9.824061140E1,-4.459999874E-2,1.306999922E-1,-1.297999918E-1,1.895248947E-1
9.825053796E1,-5.439999700E-2,1.503999978E-1,-1.294000000E-1,2.057276817E-1
9.826046452E1,-5.439999700E-2,1.797999889E-1,-1.684999913E-1,2.523482569E-1
9.827041609E1,-5.449999869E-2,1.603000015E-1,-1.586000025E-1,2.319920282E-1
9.828031609E1,-1.529999916E-2,1.798999906E-1,-1.488000005E-1,2.339648195E-1
9.829024265E1,-3.539999947E-2,1.406999975E-1,-1.489999890E-1,2.079678966E-1
9.830016921E1,-2.599999867E-2,1.700999886E-1,-1.295000017E-1,2.153607589E-1
9.831009578E1,-2.620000020E-2,1.700999886E-1,-1.296000034E-1,2.154451369E-1
9.832002234E1,-1.659999974E-2,1.896999925E-1,-1.495999992E-1,2.421607047E-1
9.832994734E1,-6.899999920E-3,1.798999906E-1,-1.689999998E-1,2.469263382E-1
9.833987390E1,-2.699999884E-2,1.995999962E-1,-1.495999992E-1,2.508970270E-1
9.834980046E1,-1.750000007E-2,1.800999939E-1,-1.298999935E-1,2.227470901E-1
9.835972703E1,-1.829999872E-2,1.605999917E-1,-1.296999902E-1,2.072422127E-1
9.836965359E1,7.999999798E-4,1.704999954E-1,-1.393000036E-1,2.201712502E-1
9.837958015E1,-9.499999695E-3,1.803999990E-1,-1.685999930E-1,2.471039605E-1
9.838950515E1,-2.939999849E-2,1.510999948E-1,-1.781999916E-1,2.354799468E-1
9.839943171E1,-2.009999938E-2,1.805000007E-1,-1.489999890E-1,2.349154251E-1
9.840935828E1,-6.999999750E-4,1.706999987E-1,-1.393000036E-1,2.203258282E-1
9.841928484E1,-1.069999952E-2,1.609999985E-1,-1.393000036E-1,2.131665558E-1
9.842921140E1,8.299999870E-3,1.708000004E-1,-1.393999904E-1,2.206215934E-1
9.843913796E1,-1.139999926E-2,1.413999945E-1,-1.688999981E-1,2.205700065E-1
9.844906296E1,7.899999619E-3,1.511999965E-1,-1.297999918E-1,1.994289016E-1
9.845899109E1,-2.159999870E-2,1.609999985E-1,-1.398999989E-1,2.143818302E-1
9.846891609E1,-1.169999968E-2,1.805000007E-1,-1.792999953E-1,2.546873153E-1
9.847884265E1,-2.159999870E-2,1.510999948E-1,-1.498999894E-1,2.139340440E-1
9.848876921E1,-2.139999904E-2,1.706999987E-1,-1.501999944E-1,2.283779496E-1
9.849869578E1,-2.149999887E-2,1.705999970E-1,-1.405999959E-1,2.221147626E-1
9.850862078E1,-1.150000002E-2,1.606999934E-1,-1.701999903E-1,2.343603519E-1
9.851854734E1,-2.109999955E-2,1.704999954E-1,-1.211999953E-1,2.102496070E-1
9.852847390E1,-1.109999977E-2,1.507999897E-1,-1.410999894E-1,2.068164740E-1
9.853840046E1,-3.049999848E-2,1.507999897E-1,-1.410000026E-1,2.086908899E-1
9.854832702E1,-1.079999935E-2,1.604999900E-1,-1.806000024E-1,2.418537733E-1
9.855825359E1,-3.009999916E-2,1.604000032E-1,-1.612000018E-1,2.293896501E-1
9.856817859E1,-1.030000020E-2,1.309999973E-1,-1.612000018E-1,2.079724258E-1
9.857810515E1,-2.969999984E-2,1.896999925E-1,-1.614999920E-1,2.508992319E-1
9.858803171E1,0.000000000E0,1.797000021E-1,-1.718999892E-1,2.486799088E-1
9.859795828E1,-2.919999883E-2,1.796000004E-1,-1.723999977E-1,2.506602467E-1
9.860788484E1,-2.869999968E-2,1.401999891E-1,-1.632999927E-1,2.171327118E-1
9.861780984E1,-1.879999973E-2,1.595999897E-1,-1.935999990E-1,2.516079416E-1
9.862773640E1,-1.860000007E-2,1.691000015E-1,-1.946999878E-1,2.585514566E-1
9.863766296E1,-2.799999900E-2,1.687999964E-1,-1.568000019E-1,2.320855000E-1
9.864758952E1,-8.200000040E-3,1.781999916E-1,-1.974999905E-1,2.661366627E-1
9.865751609E1,-1.759999990E-2,1.386999935E-1,-1.497000009E-1,2.048353936E-1
9.866744265E1,-7.299999706E-3,1.774999946E-1,-1.509999931E-1,2.331534602E-1
9.867736921E1,-1.669999957E-2,1.869999915E-1,-1.521999985E-1,2.416872491E-1
9.868729421E1,-1.620000042E-2,1.572999954E-1,-1.336999983E-1,2.070782898E-1
9.869722078E1,-5.899999756E-3,1.766999960E-1,-1.639000028E-1,2.410827856E-1
9.870714734E1,-2.469999902E-2,1.665000021E-1,-1.648999900E-1,2.356360485E-1
9.871707390E1,-4.399999976E-3,1.368999928E-1,-1.850999892E-1,2.302671797E-1
9.872700046E1,-1.349999942E-2,1.660999954E-1,-1.268000007E-1,2.094031963E-1
9.873692702E1,-2.229999937E-2,1.656999886E-1,-1.571999937E-1,2.294899000E-1
9.874685359E1,-4.089999944E-2,1.652999967E-1,-1.386999935E-1,2.196237398E-1
9.875677859E1,-2.049999870E-2,1.551999897E-1,-1.397999972E-1,2.098840774E-1
9.876670515E1,-4.919999838E-2,1.449999958E-1,-1.902000010E-1,2.441755086E-1
9.877663171E1,-2.899999917E-2,1.641999930E-1,-1.720999926E-1,2.396268873E-1
9.878655828E1,6.999999750E-4,1.441999972E-1,-1.735000014E-1,2.256022599E-1
